time,m15_rsi,m15_macd_diff_pct,m15_ema9_ratio,m15_ema21_ratio,m15_ema50_ratio,m15_atr_norm,m15_bb_pct,m15_bb_width,m15_obv_zscore,m15_vol_ratio,m15_body_ratio,m15_adx,close,h1_rsi,h1_macd_diff_pct,h1_ema9_ratio,h1_ema21_ratio,h1_ema50_ratio,h1_atr_norm,h1_bb_pct,h1_bb_width,h1_obv_zscore,h1_vol_ratio,h1_body_ratio,h1_adx
2026-01-01 00:00:00+00:00,0.4653877797151368,0.0002540735695403,-0.0002474594275307,0.0002177729869459,0.0025921107235815,0.0017826509698946,0.593656941775804,0.0051780791422976,-0.743619330659864,0.8705643038339368,0.4128703254007368,0.2644537896325704,87582.96,0.4354322168443844,-0.0008350464971409,0.0003511934944495,0.0028885642416196,0.0038440562544317,0.0042151447866214,0.3000406418167028,0.0240490371203685,-1.2045030077968235,0.8050538986505731,0.6259931661932592,0.2380650390408987
2026-01-01 00:15:00+00:00,0.4832405633525869,0.0002845776352528,-0.0004727443980889,-0.0001144162877837,0.0021595204116229,0.0016956930782376,0.6577608991254533,0.0051959514562692,-0.4901100919353452,0.8797349693090737,0.5823993358240295,0.2522746328707424,87613.06,0.4354322168443844,-0.0008350464971409,0.0003511934944495,0.0028885642416196,0.0038440562544317,0.0042151447866214,0.3000406418167028,0.0240490371203685,-1.2045030077968235,0.8050538986505731,0.6259931661932592,0.2380650390408987
2026-01-01 00:30:00+00:00,0.4735875141788201,0.000285388816057,-0.0002224629737834,7.301743659327009e-05,0.0022623576191458,0.0016511461484444,0.6097451575718171,0.0052071431218683,-0.5996361862194816,0.5409335361664624,-0.1852881428418899,0.2442701360330398,87596.0,0.4354322168443844,-0.0008350464971409,0.0003511934944495,0.0028885642416196,0.0038440562544317,0.0042151447866214,0.3000406418167028,0.0240490371203685,-1.2045030077968235,0.8050538986505731,0.6259931661932592,0.2380650390408987
2026-01-01 00:45:00+00:00,0.5071530108725288,0.0003183318328199,-0.0006708212962123,-0.0004938438955752,0.0015802623214868,0.0016227276889144,0.7064315604757904,0.0050358885845805,-0.4060400499959624,0.6278792413504595,0.4865327447977417,0.2306228479473049,87650.01,0.4354322168443844,-0.0008350464971409,0.0003511934944495,0.0028885642416196,0.0038440562544317,0.0042151447866214,0.3000406418167028,0.0240490371203685,-1.2045030077968235,0.8050538986505731,0.6259931661932592,0.2380650390408987
2026-01-01 01:00:00+00:00,0.6022408057142089,0.0004658540073009,-0.0022480236883357,-0.0023940282322246,-0.0005416563400033,0.0016888365353911,1.0391781408508625,0.0054232072612893,-0.1648426627169722,0.8195247433899875,0.8254609306408744,0.2243849316575464,87838.04,0.4688941055973759,-0.0005091957652688,-0.0010505970067646,0.0011090024278632,0.0020885576325897,0.0041156545444308,0.3822651523297002,0.0239748155796151,-0.9440410241037558,0.655372984623729,0.5711325696860388,0.2252195930695132
2026-01-01 01:15:00+00:00,0.5315088894226477,0.0004539185496907,-0.0007025453124588,-0.0009312605802278,0.0007979586857178,0.0017201084129425,0.7706922832872408,0.0049415484917299,-0.3019222692656672,0.6905676840575344,-0.6548667754213556,0.2205411514623011,87717.61,0.4688941055973759,-0.0005091957652688,-0.0010505970067646,0.0011090024278632,0.0020885576325897,0.0041156545444308,0.3822651523297002,0.0239748155796151,-0.9440410241037558,0.655372984623729,0.5711325696860388,0.2252195930695132
2026-01-01 01:30:00+00:00,0.5399261532492624,0.0004402709797669,-0.0007207665692992,-0.0010269346067545,0.0005757479418997,0.0016682857349117,0.8359345039910718,0.003796734310901,-0.1118276295442973,0.650584372156384,0.1987450085567531,0.2125350282050218,87735.03,0.4688941055973759,-0.0005091957652688,-0.0010505970067646,0.0011090024278632,0.0020885576325897,0.0041156545444308,0.3822651523297002,0.0239748155796151,-0.9440410241037558,0.655372984623729,0.5711325696860388,0.2252195930695132
2026-01-01 01:45:00+00:00,0.5691469522555233,0.0004572285853756,-0.0011325923656094,-0.0015651777838195,-0.000115416751632,0.0016647033947913,0.9524204347224238,0.0040119212058746,0.118296186595892,0.8429336071195189,0.4259013878233676,0.2124225789135766,87796.09,0.4688941055973759,-0.0005091957652688,-0.0010505970067646,0.0011090024278632,0.0020885576325897,0.0041156545444308,0.3822651523297002,0.0239748155796151,-0.9440410241037558,0.655372984623729,0.5711325696860388,0.2252195930695132
2026-01-01 02:00:00+00:00,0.5911184497239774,0.0004820792019623,-0.0013424441562864,-0.001918549442503,-0.0006354964128827,0.0016665065652713,0.995641402619928,0.0044769818904493,0.343554503834269,0.7642525972521635,0.3208910295002976,0.213301364824305,87844.06,0.4602506168110962,-0.0002973341040401,-0.0004490626883505,0.0014539352815778,0.0024782122632085,0.0040544260224532,0.3765638417758144,0.0238428935430275,-1.1944602770868218,0.7101130006325133,-0.1515301085883373,0.2113643224029422
2026-01-01 02:15:00+00:00,0.5601873060585334,0.0004400360641361,-0.000635071119086,-0.001245691513017,-8.311053223608589e-05,0.001681982858274,0.8339629864485417,0.0046862171568148,0.2179501188285851,0.8555256152684723,-0.2970357295027379,0.2184900704914235,87795.83,0.4602506168110962,-0.0002973341040401,-0.0004490626883505,0.0014539352815778,0.0024782122632085,0.0040544260224532,0.3765638417758144,0.0238428935430275,-1.1944602770868218,0.7101130006325133,-0.1515301085883373,0.2113643224029422
2026-01-01 02:30:00+00:00,0.5623197708488727,0.0003947543237789,-0.0005460282096509,-0.0011755696863665,-0.000125479286661,0.0017135405582031,0.8146809426149975,0.0048922894337867,0.7528238584889163,1.3721096748486898,0.0223520583190303,0.2216543845876988,87800.0,0.4602506168110962,-0.0002973341040401,-0.0004490626883505,0.0014539352815778,0.0024782122632085,0.0040544260224532,0.3765638417758144,0.0238428935430275,-1.1944602770868218,0.7101130006325133,-0.1515301085883373,0.2113643224029422
2026-01-01 02:45:00+00:00,0.5311346382153929,0.0003121679582307,-9.58395031092074e-06,-0.000583507094382,0.0003927625756894,0.0017068546004751,0.6905786985192757,0.0049688548544541,0.6453715803570842,1.041389123800729,-0.3039472751753897,0.2143352157441177,87753.11,0.4602506168110962,-0.0002973341040401,-0.0004490626883505,0.0014539352815778,0.0024782122632085,0.0040544260224532,0.3765638417758144,0.0238428935430275,-1.1944602770868218,0.7101130006325133,-0.1515301085883373,0.2113643224029422
2026-01-01 03:00:00+00:00,0.5709662684558918,0.0002963503477579,-0.0006716099692197,-0.0012845084416819,-0.0004203430004177,0.0016708389263377,0.8264502358879056,0.005199991079122,1.2081604097721137,0.878624627752041,0.6674748228272869,0.2090871487537158,87826.0,0.4485290388486476,-0.0001761872354156,0.0001566616376933,0.001909138902046,0.0030024419647309,0.0039286294660182,0.3666539479877803,0.0234711670435288,-1.2999839519130414,0.3796824340291043,-0.2921819007722104,0.1984987139268406
2026-01-01 03:15:00+00:00,0.5330194031313991,0.000229001274792,-2.0643370042039425e-05,-0.0005809988767158,0.0002167770904515,0.0016557211085367,0.6928118895827641,0.0052765589577203,1.13323066060707,0.5205340578679772,-0.4470987070325447,0.2071109099996639,87769.28,0.4485290388486476,-0.0001761872354156,0.0001566616376933,0.001909138902046,0.0030024419647309,0.0039286294660182,0.3666539479877803,0.0234711670435288,-1.2999839519130414,0.3796824340291043,-0.2921819007722104,0.1984987139268406
2026-01-01 03:30:00+00:00,0.5403964810717983,0.0001823681790528,-0.0001324358408361,-0.0006598355542982,6.902395200980571e-05,0.001585639786632,0.6997292171057761,0.0052978645690694,1.3366331678670536,0.3962567910790552,0.2139855437887847,0.2052758311566157,87782.0,0.4485290388486476,-0.0001761872354156,0.0001566616376933,0.001909138902046,0.0030024419647309,0.0039286294660182,0.3666539479877803,0.0234711670435288,-1.2999839519130414,0.3796824340291043,-0.2921819007722104,0.1984987139268406
2026-01-01 03:45:00+00:00,0.4849591894046539,7.960774497041101e-05,0.0006736368430515,0.0002855748461882,0.001002772693875,0.0015689399184338,0.5047214812938485,0.0052033832621755,1.0899994095799288,0.4636632440368113,-0.7493792276735848,0.1953984057936669,87696.53,0.4485290388486476,-0.0001761872354156,0.0001566616376933,0.001909138902046,0.0030024419647309,0.0039286294660182,0.3666539479877803,0.0234711670435288,-1.2999839519130414,0.3796824340291043,-0.2921819007722104,0.1984987139268406
2026-01-01 04:00:00+00:00,0.3812186312413548,-0.0001447538931127,0.0024653600678121,0.0024479129446788,0.0032778386493543,0.0016568019259625,0.0652151070645889,0.005407177316379,-0.1428282753793333,2.5603421801206663,-0.8750935239836949,0.1938034922842819,87486.0,0.3952670256561379,-0.0002797897954166,0.0026696272771382,0.0046318945619814,0.0059490454649275,0.0039392695369674,0.2568071232628209,0.023847073674662,-1.9626093891369945,1.827942138850907,-0.8121895634897451,0.1967052541350508
2026-01-01 04:15:00+00:00,0.3706689192357207,-0.0002987650142403,0.0022107891015548,0.0024963946046869,0.00343596318858,0.0016654477851055,0.0368010298666092,0.005642501323283,-1.397590364465221,2.479599879836881,-0.1807913251145252,0.1974790512175113,87459.99,0.3952670256561379,-0.0002797897954166,0.0026696272771382,0.0046318945619814,0.0059490454649275,0.0039392695369674,0.2568071232628209,0.023847073674662,-1.9626093891369945,1.827942138850907,-0.8121895634897451,0.1967052541350508
2026-01-01 04:30:00+00:00,0.3402160736501287,-0.0004381124927218,0.002485418018306,0.0030842121448386,0.0041631187113608,0.0016608222916926,-0.0478460349138339,0.00625003511946,-2.828014649072516,2.909253495754354,-0.5651324359532133,0.2020380720739632,87381.87,0.3952670256561379,-0.0002797897954166,0.0026696272771382,0.0046318945619814,0.0059490454649275,0.0039392695369674,0.2568071232628209,0.023847073674662,-1.9626093891369945,1.827942138850907,-0.8121895634897451,0.1967052541350508
2026-01-01 04:45:00+00:00,0.3665319710988164,-0.0004754443685018,0.0016518276651469,0.002421206781447,0.0035950448044528,0.0016501686007107,0.0473902512400246,0.0065345956484851,-1.5699471965824068,2.047281053886732,0.2758387242365099,0.2064411405498285,87418.55,0.3952670256561379,-0.0002797897954166,0.0026696272771382,0.0046318945619814,0.0059490454649275,0.0039392695369674,0.2568071232628209,0.023847073674662,-1.9626093891369945,1.827942138850907,-0.8121895634897451,0.1967052541350508
2026-01-01 05:00:00+00:00,0.4367456934164389,-0.00039487297559,0.0003468757894273,0.0010927619234428,0.0022813328618771,0.001649560943637,0.2432125999901284,0.006638527001249,-1.1467336082404576,0.7600596444097254,0.729259436870564,0.2031534388454477,87525.0,0.4257682251321478,-0.0002301475401051,0.0010776606314084,0.0030061407130501,0.0044409068225619,0.0037872691693134,0.3320632033756647,0.0231495785363417,-1.6645318362979316,0.5361002630213219,0.7020552109934778,0.1950398986141033
