time,h4_rsi,h4_macd_diff_pct,h4_ema9_ratio,h4_ema21_ratio,h4_ema50_ratio,h4_atr_norm,h4_bb_pct,h4_bb_width,h4_obv_zscore,h4_vol_ratio,h4_body_ratio,h4_adx,close,d1_rsi,d1_macd_diff_pct,d1_ema9_ratio,d1_ema21_ratio,d1_ema50_ratio,d1_atr_norm,d1_bb_pct,d1_bb_width,d1_obv_zscore,d1_vol_ratio,d1_body_ratio,d1_adx
2023-01-01 00:00:00+00:00,0.413501610295813,0.0004248727314971,0.0015435572176609,0.0034328688594609,0.0086485753817162,0.0055372581546645,0.2888309130315375,0.0096508947050861,-0.8217932242792222,0.8339816680984348,-0.1641963426371964,0.2818611463424896,16523.3,0.4435728932556461,-0.000851305492293,0.0031946035341723,0.0105934910151184,0.0343834050051514,0.0205876189755558,0.3351233354355006,0.0877972342047036,-1.703139486304792,0.4619723055403698,0.6087786259541985,0.1945236858874309
2023-01-01 04:00:00+00:00,0.4070648377994602,0.0003416611844566,0.0015715161924092,0.003504091591914,0.0087166185107667,0.0053626011234167,0.2576073947719747,0.0098537670661377,-1.043057998611737,0.5787389590781336,-0.1492980027684262,0.2845699471689567,16516.36,0.4435728932556461,-0.000851305492293,0.0031946035341723,0.0105934910151184,0.0343834050051514,0.0205876189755558,0.3351233354355006,0.0877972342047036,-1.703139486304792,0.4619723055403698,0.6087786259541985,0.1945236858874309
2023-01-01 08:00:00+00:00,0.4482851044413961,0.0004162372613445,-0.0002404876119455,0.0014803213975891,0.0065632495263727,0.0051909598791439,0.4480739367523896,0.0098383955846525,-0.9094683402568582,0.2234181762644057,0.6049286133385855,0.2855656004074292,16547.29,0.4435728932556461,-0.000851305492293,0.0031946035341723,0.0105934910151184,0.0343834050051514,0.0205876189755558,0.3351233354355006,0.0877972342047036,-1.703139486304792,0.4619723055403698,0.6087786259541985,0.1945236858874309
2023-01-01 12:00:00+00:00,0.453470809170708,0.0004815899910816,-0.0003818170759124,0.0011301182791367,0.0060768208860737,0.0049882073381483,0.4712217105482426,0.0098306687069585,-0.741845873751918,0.3188875249335703,0.0918367346938387,0.2832286934827675,16551.21,0.4435728932556461,-0.000851305492293,0.0031946035341723,0.0105934910151184,0.0343834050051514,0.0205876189755558,0.3351233354355006,0.0877972342047036,-1.703139486304792,0.4619723055403698,0.6087786259541985,0.1945236858874309
2023-01-01 16:00:00+00:00,0.5106716678392114,0.0006939423218355,-0.0024867699466399,-0.0014551374221942,0.0032018698227529,0.004902206773037,0.7487428957918809,0.0098175828094973,-0.4791423323497,0.5452365134269074,0.6886218436264351,0.2711829745050798,16596.48,0.4435728932556461,-0.000851305492293,0.0031946035341723,0.0105934910151184,0.0343834050051514,0.0205876189755558,0.3351233354355006,0.0877972342047036,-1.703139486304792,0.4619723055403698,0.6087786259541985,0.1945236858874309
2023-01-01 20:00:00+00:00,0.5284018191703685,0.0008710321157471,-0.0027148111225547,-0.0021480173975407,0.0022001527157207,0.0047095455469681,0.8396363369791927,0.0098418152696402,-0.1088798935573949,0.7945647312275962,0.4022346368715765,0.2590772021888959,16611.58,0.4435728932556461,-0.000851305492293,0.0031946035341723,0.0105934910151184,0.0343834050051514,0.0205876189755558,0.3351233354355006,0.0877972342047036,-1.703139486304792,0.4619723055403698,0.6087786259541985,0.1945236858874309
2023-01-02 00:00:00+00:00,0.5776079745875456,0.0011271599573952,-0.0043311109020516,-0.0044078444429294,-0.0004921394456746,0.0050303726815681,1.0396960763851848,0.0108944467511365,0.190165263105391,0.6160913699626004,0.2868862966286263,0.2458123549607951,16656.66,0.4578778078140136,-0.0003198495170671,-0.0001105223366631,0.0065783221763549,0.0297334256645382,0.0201141327815378,0.3913462489122019,0.0716666249037106,-1.4927861931458364,0.6204425280964486,0.2224512062068089,0.1920690768711464
2023-01-02 04:00:00+00:00,0.6307829581984196,0.0014640288454373,-0.0062184239121508,-0.007135907428697,-0.0037925321112975,0.0052787106605861,1.189211666289393,0.0131400866551166,0.6848065111302477,1.0511031504095247,0.3958347605672287,0.2411732520293786,16714.44,0.4578778078140136,-0.0003198495170671,-0.0001105223366631,0.0065783221763549,0.0297334256645382,0.0201141327815378,0.3913462489122019,0.0716666249037106,-1.4927861931458364,0.6204425280964486,0.2224512062068089,0.1920690768711464
2023-01-02 08:00:00+00:00,0.64215180198853,0.0016654629697697,-0.0056182503027483,-0.0072177761485145,-0.0044185362309084,0.0051708019565271,1.1036434111040825,0.0156567291020365,1.077235527609835,0.8109851743826697,0.2115384615384462,0.2373434773231634,16727.98,0.4578778078140136,-0.0003198495170671,-0.0001105223366631,0.0065783221763549,0.0297334256645382,0.0201141327815378,0.3913462489122019,0.0716666249037106,-1.4927861931458364,0.6204425280964486,0.2224512062068089,0.1920690768711464
2023-01-02 12:00:00+00:00,0.6426856048873131,0.0017178591456134,-0.0045236079645382,-0.0065945249777248,-0.0042801400374643,0.0051430853760184,1.0228653054408978,0.016650719271436,1.428714479868879,0.7774698715739775,0.0066208619612597,0.227841065962763,16728.59,0.4578778078140136,-0.0003198495170671,-0.0001105223366631,0.0065783221763549,0.0297334256645382,0.0201141327815378,0.3913462489122019,0.0716666249037106,-1.4927861931458364,0.6204425280964486,0.2224512062068089,0.1920690768711464
