time,h4_rsi,h4_macd_diff_pct,h4_ema9_ratio,h4_ema21_ratio,h4_ema50_ratio,h4_atr_norm,h4_bb_pct,h4_bb_width,h4_obv_zscore,h4_vol_ratio,h4_body_ratio,h4_adx,d1_rsi,d1_macd_diff_pct,d1_ema9_ratio,d1_ema21_ratio,d1_ema50_ratio,d1_atr_norm,d1_bb_pct,d1_bb_width,d1_obv_zscore,d1_vol_ratio,d1_body_ratio,d1_adx,close
2024-01-04 20:00:00+00:00,0.5030639103172891,-0.0032468379483103,-0.010681836962478,-0.0097419246535844,-0.0154351710060148,0.019557499797921,0.4980808577117614,0.1036410353290999,0.5770911131688733,1.3083949917383588,-0.1486586007364584,0.2602639591548562,0.5022117450547896,-0.0021489210792127,-0.0160279933492595,-0.0273733889040243,-0.0741116903243411,0.0393247377765338,0.7722751521057547,0.0871590558438809,1.3610767804587152,1.3386248351089092,0.716954457210469,0.1894345725916719,44057.21
2024-01-05 00:00:00+00:00,0.5037359898122638,-0.0015220135111894,-0.011133944209002,-0.0121439690426083,-0.0184281266218755,0.0194453325959738,0.5185325136120645,0.0993314192232103,0.6620854487244427,0.9932883423145183,0.2022648042862842,0.2445380666460539,0.5023975496782803,-0.0018980711464988,-0.0190594177758626,-0.0306446211994878,-0.0771977717215169,0.0392782114250436,0.8111371330317975,0.0871969717022764,1.371604771027336,1.4096388611895527,0.6482930232558147,0.1873464541745842,44230.11
2024-01-05 04:00:00+00:00,0.499476956275023,-0.0013463422541705,0.0048239019301257,0.0037692799045012,-0.0024922714862467,0.0207897748045698,0.3480149495544987,0.0983384714950636,1.151517362470618,0.9908896396185172,-0.363360688763069,0.237488086597939,0.5014231755275417,-0.0018806139523259,-0.0031358253458598,-0.0149184838729612,-0.0620918593145906,0.0400438468140165,0.6283064058471913,0.0884799874083835,1.5518628117017457,1.607899635533696,0.1788723404255313,0.1852165377998265,43538.96
2024-01-05 08:00:00+00:00,0.5010860680537021,-0.0013080413841352,-0.001794379224711,-0.0026076456505171,-0.0085652267970779,0.0210702273951398,0.4129264364371832,0.0977319565654372,1.247526898171934,0.3894033078854588,0.378138969010161,0.2360838790579324,0.5017722238978292,-0.0018676847555272,-0.0091979343911171,-0.0208536436015587,-0.0675822755836843,0.0399548343032046,0.6972041754785395,0.0878118906611814,1.6776901132335118,1.6174327677152651,0.3956425531914902,0.1830408849516946,43815.61
2024-01-05 12:00:00+00:00,0.5008470773460615,-0.0008412140335319,-0.0003737813690983,-0.0016488899403803,-0.0076746504930437,0.0207733971462017,0.4198895151417114,0.0959723846816555,1.0123326174000222,0.4657665822318618,-0.0225635530154246,0.2309660439947853,0.5017194133916317,-0.0017807449967624,-0.0083181732595883,-0.0200510514689815,-0.0667084341042312,0.0401340668696756,0.6884203259345811,0.0878730441539385,1.469614241359397,1.6324303590827345,0.2378723404255319,0.1808909798070618,43796.67
2024-01-05 16:00:00+00:00,0.4994932880272031,-0.0007602759210515,0.0047942981008404,0.0035295658372085,-0.0024092230612761,0.0207186422753236,0.3822935201925858,0.0932355828895962,0.9496621591117216,0.791105573745424,-0.2322776229971916,0.2274077896455114,0.5013980281231819,-0.0017530358669785,-0.003056466590972,-0.0148494426755307,-0.0616175633372874,0.0404944467635107,0.6288962182413388,0.0883383969062925,1.4043326841258237,1.528975331993326,-0.2451617021276615,0.1787665176554432,43579.99
2024-01-05 20:00:00+00:00,0.4998106851582649,-0.0011517029111893,0.00257760827795,0.0020661245337409,-0.0033905750968321,0.0206007544233423,0.4142203173547715,0.0872802069605341,0.913495981438372,0.734094042839703,0.0687274417587285,0.22605499458532,0.5014374096251645,-0.0018195835251386,-0.0040170324426594,-0.0156499157167357,-0.0621831427091656,0.040611516185111,0.6383919229728436,0.0881730928814769,1.3924507427365136,1.352745004605463,-0.1839574468085087,0.1766671973924407,43624.91
2024-01-06 00:00:00+00:00,0.5029343755098458,-0.0006926659705962,-0.0090206999814025,-0.0099666273222653,-0.0153929588375433,0.0203985536215866,0.5845400427107443,0.0802776559983079,1.6196970445026928,1.0176858402515925,0.6625423318819532,0.218490508769822,0.502128656818012,-0.0017322371264826,-0.0160180756650965,-0.0275468906813227,-0.0733980210666634,0.0402241523413682,0.7776739766190941,0.0870804982207613,1.6867229920121714,1.341697653084834,-0.0250129178225821,0.174592721477069,44174.5
2024-01-06 04:00:00+00:00,0.5016528065713619,-0.0002810129566236,-0.0033500638563366,-0.0048132081728284,-0.0103891135051913,0.0200267604914131,0.5458054504083402,0.0762412462702145,1.386964008917884,0.2729384673765148,-0.4906171600602066,0.2100472565372036,0.5018467956974667,-0.0016508043566852,-0.0110285661005051,-0.022689125043751,-0.0686660706444529,0.0403695232261781,0.721100444921233,0.0873510196630745,1.562250662153294,1.0964596916987663,0.3259140537408702,0.1725427958895815,43972.12
2024-01-06 08:00:00+00:00,0.499953159456456,-0.0005066485509001,0.0025603340335504,0.0014569792462975,-0.0039066623262331,0.0194731250306925,0.4806113122257195,0.0727424216353346,1.1442791892509303,0.2365266358901198,-0.4781865875125063,0.2042439471004792,0.5014676554769868,-0.0016745220974232,-0.0045413930117619,-0.016210541427425,-0.0623316155962817,0.0405048700224341,0.6456608409363801,0.0874756757233463,1.27404893162476,1.0285309153644675,-0.0908899373198798,0.1705171300898028,43694.83
2024-01-06 12:00:00+00:00,0.4999933788799947,-0.0006797046263128,0.0019388739382082,0.0011916083862386,-0.0038958801516618,0.0187348969075825,0.5070659403992437,0.0659674094418397,1.0939818427718453,0.1247144205269644,0.0296406242972326,0.2007322609096919,0.5014652524371974,-0.0017012710334715,-0.0045191322885451,-0.0161003855247866,-0.0620574163374355,0.040379378772319,0.6442510587879285,0.0869235014943246,1.248998528866932,0.9155244956221056,-0.0723718368360406,0.1685154369759447,43701.41
2024-01-06 16:00:00+00:00,0.5012921243422254,-0.0006216263255847,-0.0026350057472739,-0.0033261250820574,-0.0082320831835995,0.0178298912678041,0.6176615588569165,0.0570434897564598,1.022964407579625,0.3753565878932381,0.5135696728581193,0.1968202289488625,0.5017188078381684,-0.0016939277098961,-0.0088465006198742,-0.0203255324108069,-0.0659313226983713,0.0400769502756803,0.6941737157007473,0.0859068875215974,1.2449341903990752,0.7772319030607143,0.2467324318833391,0.1665374328439192,43902.54
2024-01-06 20:00:00+00:00,0.5016886890456618,-0.0003096078499871,-0.0034319157689475,-0.0044796377401685,-0.0094203254565004,0.0171228951766865,0.6974979876239079,0.048286280987294,1.0797373683053133,0.2788277225092587,0.2092763341715667,0.1905634526579884,0.5017960400032853,-0.0016390326595752,-0.0100383626843457,-0.0215258566364181,-0.0669531627462654,0.0398390796632711,0.7089564060313541,0.0854745741037078,1.3164602348391137,0.6302880369824064,0.3425467041425413,0.1645828373471249,43971.61
2024-01-07 00:00:00+00:00,0.5018558983829582,-0.0002364259002145,-0.0037900887071722,-0.0048974312731957,-0.0097690307150525,0.016614885951721,0.7015985645635366,0.04229547080909,1.2434266265963967,0.3924203670072473,0.0846628253756792,0.1849985887761731,0.5018196272722085,-0.0016162305017011,-0.010385334105486,-0.021850049110184,-0.0671239501693664,0.0395916040755225,0.7134290941373335,0.0848101877132096,1.4036753884009587,0.4125204199611189,-0.2033840742313067,0.1626513734567148,44000.0
2024-01-07 04:00:00+00:00,0.5015414013643901,6.334710424317624e-05,-0.0021667327212112,-0.0037024005584254,-0.008697447368948,0.0162232657746435,0.6649567736099056,0.0395323270187567,1.166370198814362,0.423389206666053,-0.0677471406198164,0.1766980195880826,0.5017649930771795,-0.0015453722251449,-0.0093228663030098,-0.0208523298336088,-0.066064212157279,0.039373310907087,0.7028839100580336,0.0833340586479235,1.3852117939725324,0.412440329513125,-0.0005520838227707,0.1607969047475962,43971.45
2024-01-07 08:00:00+00:00,0.5025331579703368,0.0002020666662541,-0.0047447010103695,-0.0065098864984728,-0.0115484210848565,0.0155170599721868,0.7385831103331281,0.0349926508691794,1.11849135096513,0.2804186573976562,0.5508426000229285,0.1684230552366201,0.5019459318805594,-0.0014849289420122,-0.0121773744236979,-0.0237051400342213,-0.0686702341041728,0.0390022266907856,0.7403220953383336,0.081426253472505,1.3746711365526123,0.39680647750609,0.5815975341746258,0.1589775406616845,44115.6
2024-01-07 12:00:00+00:00,0.5021648683391389,0.0002777764005656,-0.0032570683510382,-0.0051952331167947,-0.0102909559742664,0.0149385832295629,0.700891318761561,0.0309631010843656,1.1045964830736918,0.2108240187210372,-0.1333287349979432,0.1595916146836594,0.5018795206347629,-0.0014325898336297,-0.0109258049144964,-0.0224991559174826,-0.0674057203211734,0.0387687932005091,0.7279862012532451,0.0795039228382173,1.4075867376677016,0.3990232631045179,0.5210576511078204,0.1571797077897629,44076.85
2024-01-07 16:00:00+00:00,0.5022637658464306,0.0006524877619021,-0.0027342971967917,-0.0053068981166277,-0.0106820029637171,0.0146097343050871,0.7038469277546616,0.0290125779302846,1.0415584693715034,0.5335227866178649,0.0996951501154718,0.1508223944884176,0.5019134725032969,-0.0013136751896411,-0.0113343599378182,-0.0230250913677012,-0.067832503480293,0.0384787546011367,0.737277948324182,0.0779855279048462,1.3980535879545763,0.3881298785180492,0.2650328044412229,0.1555318812219379,44119.51
2024-01-07 20:00:00+00:00,0.5033672962854252,0.0005900587369989,-0.0056850888746614,-0.0082964853698225,-0.0137062256434168,0.014596434369576,0.8494661148644632,0.0232439059844094,0.9973708036649231,0.4721852951718129,0.262870581772621,0.1419575519701065,0.502104767506442,-0.0012528240706645,-0.0143624472920304,-0.0260576069460283,-0.0706197159551274,0.0381085838733583,0.7798399863801602,0.0765418774638833,1.3884692691502782,0.3925782458365505,0.3722227009195086,0.1539825327449196,44273.15
2024-01-08 00:00:00+00:00,0.5004792613176536,0.0004191877145367,0.0024666407947184,-4.651734916971684e-05,-0.0054878982291848,0.0144458538852131,0.4815098857214942,0.0216167270007956,0.9737299369738388,0.8407171290816087,-0.5237505594509894,0.1343558495454811,0.501607042584735,-0.0012235442384747,-0.0061521718077371,-0.0179631890521402,-0.0627810289471476,0.0381711369867157,0.6729432324953392,0.0769206726644509,1.3801279249966247,0.4376588022481241,-0.0866967318331034,0.1524440330505881,43923.68
2024-01-08 04:00:00+00:00,0.497465061756313,-0.0004412019491686,0.0099325107359888,0.0086051298260321,0.0036542603261402,0.0146525028315996,0.0932718575523038,0.0224276131567347,0.8448860252361895,1.143683385682819,-0.5019135524538482,0.133361745696431,0.501047775488528,-0.0013440242690125,0.0030103796172518,-0.0087206578825065,-0.0537594792213695,0.0383451411329278,0.552377684767029,0.0775850671412289,1.3523001771607412,0.5198889409037213,-0.342921722397424,0.1508253154469823,43522.37
2024-01-08 08:00:00+00:00,0.5010377432565145,-0.0007530196756932,-0.0013741146168511,-0.0020956156548533,-0.0066348537089537,0.0148159127671493,0.5945697115250325,0.0207299961945771,1.0167652304462405,1.1780040427950462,0.4832299330478722,0.1318872758782001,0.501640451183162,-0.0014005399374432,-0.0072534028012333,-0.0187255815184459,-0.0631290392193187,0.0378530582798463,0.6846551688334802,0.0768013491105263,1.418252613010325,0.6257086307567786,-0.1066686011438887,0.1492525818956263,43975.82
2024-01-08 12:00:00+00:00,0.5069652424098751,-0.0005003123912477,-0.0182672458061478,-0.0191776100281354,-0.0236186778790407,0.0147101959286132,1.467969337179597,0.0197209169296537,1.2304864199796053,0.9475185122824856,0.6966816562098894,0.1247633261731842,0.5026694612023648,-0.0013576695196617,-0.0242255568826932,-0.035486039268905,-0.0790028622251253,0.0371024421361088,0.9118417439217952,0.0756346764952187,1.5673774549552837,0.7069558157551351,0.4403259020503168,0.1476933137461076,44754.07
2024-01-08 16:00:00+00:00,0.5083820464362772,0.0011403936081318,-0.0205949841676854,-0.0239055699944673,-0.0293753355395229,0.0156978907954929,1.3783677909060077,0.027954325738059,1.263216889888637,3.3964570436942045,0.3321386264921128,0.1274565426007615,0.5030313004155832,-0.0010291551467385,-0.0300366974179546,-0.0416375348176493,-0.0849260892388598,0.0369368252929544,0.9938494090288856,0.0760402543265545,1.6031823509179843,1.046061397942707,0.4304024330635968,0.1463956106011336,45071.02
2024-01-08 20:00:00+00:00,0.5204081899762699,0.0035693753727449,-0.0536624363594924,-0.0607667169428375,-0.0679299040855018,0.0161902361242569,1.8325661392738568,0.0473113366755651,2.794012048401755,5.3144234678404825,0.7859013269056748,0.1379353303732128,0.5055185880496736,-0.0004178866301246,-0.0686722760368698,-0.0805774462859795,-0.1223151242930447,0.0357299321796015,1.5241490996526772,0.0750982451324843,1.950105235175345,1.7288259324842286,0.6663034318426182,0.1458648798184431,47026.29
2024-01-09 00:00:00+00:00,0.5184972267224954,0.0064164508387382,-0.0425798880179333,-0.05478877371524,-0.0647777032702426,0.0173522306731231,1.3247125293440338,0.0717383540157729,3.4766387645108097,2.15372678675925,-0.0400528798056412,0.1560698449103647,0.505390312646436,0.0004330694704125,-0.0656852238465224,-0.0788109148002955,-0.1210215760664907,0.0363664088469364,1.4494350146274977,0.0795934134045152,2.133321522079139,1.9504544942790831,0.7450261044760215,0.146203619734134,47000.31
2024-01-09 04:00:00+00:00,0.5166872358748009,0.0074985176177482,-0.0340878535413722,-0.0492931643256155,-0.0614791871619168,0.0174963413140243,1.1471616128256183,0.0846069844127024,3.0030160300437,1.401716003994963,-0.0488463009391024,0.1677988645411721,0.5052373715721378,0.001147641606399,-0.0625254830176951,-0.0767116700356549,-0.1193578234293972,0.0370044202871398,1.3866687162482307,0.0832904256166299,2.04891555645622,2.0108315947160573,0.8833016955613551,0.1465383508416549,46952.69
2024-01-09 08:00:00+00:00,0.5150226799061932,0.0077926947689473,-0.0252165675219385,-0.0424429060541912,-0.0565718738673773,0.017156972356057,1.0140919392354568,0.0953999283135028,2.686490952915852,0.469922577945411,-0.3923019094872891,0.1778236753629491,0.5050164047539698,0.0018164688715281,-0.0577496228038766,-0.0729779787489955,-0.1161300312468046,0.0376185768070646,1.3091578807300748,0.0871824308352072,1.993300636168012,1.919696206733181,0.7729163779446258,0.1468691205831356,46822.23
2024-01-09 12:00:00+00:00,0.5130971320443029,0.0072196749187643,-0.0176218945886055,-0.0356139078276035,-0.0512169525761375,0.01672285255781,0.9175622212610598,0.1028246348962711,2.535118192202247,0.503187035876292,-0.3353749379241891,0.1850746421842593,0.5047475573865671,0.0023775811493972,-0.0525057049505948,-0.0686546230714467,-0.1122981841041586,0.0381859678614054,1.23528059183242,0.090606901132568,2.071213271293673,1.8703429406881036,0.659076449002472,0.1471959758392524,46659.36
2024-01-09 16:00:00+00:00,0.5128717775014237,0.0064974823301865,-0.0186018172493463,-0.0369241714475359,-0.053738773218128,0.0174073273669501,0.9128393219319172,0.1074801060766329,2.377149201107944,2.318668700848627,0.1485615895064732,0.1838231626648292,0.5049133502751603,0.002895750620537,-0.0551235861889504,-0.0720444734181384,-0.1158225549868015,0.0382174057068101,1.2555875924225464,0.0933808037243183,2.053231438708349,1.8196657393674915,0.7293937234238498,0.1475189629358746,46885.16
2024-01-09 20:00:00+00:00,0.5119929330838364,0.005670691364083,-0.0153658197078305,-0.0337498044221092,-0.0516764123309808,0.0173831616623021,0.869529258045116,0.1110884675403143,2.350858584136214,1.2762453930700852,-0.0076212716272238,0.1806715947837121,0.5048394248262613,0.0033889765132418,-0.0531566963977502,-0.0708944826100623,-0.1150164681480184,0.0382777088721742,1.2250631298983974,0.096552555221819,2.064835296025568,1.305303581527439,-0.0811746683238463,0.1478381276506287,46882.31
2024-01-10 00:00:00+00:00,0.5057634777587027,0.0039298474598372,0.0014623955696047,-0.0156149871948945,-0.0341501254769585,0.0199621406354742,0.6961220759876107,0.113181595940248,1.8819425551964744,4.560857628489068,-0.2435629762522416,0.1716983022096885,0.5036904662114093,0.0037280261777794,-0.0357092983380731,-0.054279899488005,-0.099375107199906,0.0391629234189075,1.0359487796648748,0.1004027129864965,1.937062366351832,1.866548248340808,-0.2799441155695019,0.1479549330705698,46103.0
