time,m15_rsi,m15_macd_diff_pct,m15_ema9_ratio,m15_ema21_ratio,m15_ema50_ratio,m15_atr_norm,m15_bb_pct,m15_bb_width,m15_obv_zscore,m15_vol_ratio,m15_body_ratio,m15_adx,close,h1_rsi,h1_macd_diff_pct,h1_ema9_ratio,h1_ema21_ratio,h1_ema50_ratio,h1_atr_norm,h1_bb_pct,h1_bb_width,h1_obv_zscore,h1_vol_ratio,h1_body_ratio,h1_adx
2024-01-01 00:00:00+00:00,0.5181457780756512,-0.0004044259992478,-0.0028194666989372,-0.0011450222609864,-0.0002752567105261,0.0030052188564143,0.5164385871377523,0.0139422285829428,-1.747587763981156,1.2311580962953317,0.8772550086121157,0.2358437752935763,42482.12,0.5182105369958498,-0.0006917068441983,-0.0003094973478582,-0.0006422572025375,-0.0017082515272751,0.0055023306182519,0.4627844640222557,0.0132062281585526,0.4443180878978797,0.7888657362635795,0.5817202013756049,0.1702473076765663
2024-01-01 00:15:00+00:00,0.4777754412442596,-0.0001901239686772,-0.000944570908998,0.0004513477828622,0.0013140430619138,0.0030347830138603,0.4155963708285446,0.0134930751560937,-1.870031427279148,0.5651961577443425,-0.4904069154543426,0.2251340909554265,42412.42,0.5182105369958498,-0.0006917068441983,-0.0003094973478582,-0.0006422572025375,-0.0017082515272751,0.0055023306182519,0.4627844640222557,0.0132062281585526,0.4443180878978797,0.7888657362635795,0.5817202013756049,0.1702473076765663
2024-01-01 00:30:00+00:00,0.4854379288469598,-1.598850613124494e-05,-0.0009886962431578,0.0001451285210802,0.0009820033429299,0.0029694437637341,0.4542128541176308,0.0129219408754359,-1.6091037409162172,0.4402461283366208,0.1453057613623728,0.2195923604820997,42424.79,0.5182105369958498,-0.0006917068441983,-0.0003094973478582,-0.0006422572025375,-0.0017082515272751,0.0055023306182519,0.4627844640222557,0.0132062281585526,0.4443180878978797,0.7888657362635795,0.5817202013756049,0.1702473076765663
2024-01-01 00:45:00+00:00,0.5031271893669007,0.0001466343469926,-0.001315634506573,-0.0004649661094192,0.000312122982955,0.0028798538102912,0.5182757918455271,0.0125448540488183,-1.4308970506241534,0.2919188468464477,0.3631073216944371,0.2100890774799998,42452.66,0.5182105369958498,-0.0006917068441983,-0.0003094973478582,-0.0006422572025375,-0.0017082515272751,0.0055023306182519,0.4627844640222557,0.0132062281585526,0.4443180878978797,0.7888657362635795,0.5817202013756049,0.1702473076765663
2024-01-01 01:00:00+00:00,0.4964858455470894,0.0002362941197988,-0.0008629479848767,-0.0002071043208483,0.0005279113123948,0.0027499616213572,0.5104614998710809,0.0122969331027571,-1.5510576408441437,0.5528029977324818,-0.2516230132080966,0.2012646004066212,42442.59,0.5664905385364105,-0.0003775939240162,-0.0029141476950552,-0.0036130317992737,-0.0048392544551832,0.0056540283942151,0.7002759755565956,0.0117992198910877,0.6670373692896466,0.8229161055544635,0.420460312248125,0.1679866181285803
2024-01-01 01:15:00+00:00,0.5191315440230528,0.0003399461532146,-0.0013181246802191,-0.0009021157058395,-0.0002477756231428,0.0026450117519325,0.5840498181932342,0.0120374918499846,-1.2939817109507512,0.6070982987767335,0.5999280446122733,0.1893270366060778,42475.95,0.5664905385364105,-0.0003775939240162,-0.0029141476950552,-0.0036130317992737,-0.0048392544551832,0.0056540283942151,0.7002759755565956,0.0117992198910877,0.6670373692896466,0.8229161055544635,0.420460312248125,0.1679866181285803
2024-01-01 01:30:00+00:00,0.6291079924028561,0.0006998751680227,-0.0048775538999275,-0.0051662945959173,-0.0048343929122722,0.0029029734812647,0.9395444982223136,0.0128198066596655,-0.8356520490998992,1.2453847116374157,0.7452654625068462,0.1920931582257154,42680.18,0.5664905385364105,-0.0003775939240162,-0.0029141476950552,-0.0036130317992737,-0.0048392544551832,0.0056540283942151,0.7002759755565956,0.0117992198910877,0.6670373692896466,0.8229161055544635,0.420460312248125,0.1679866181285803
2024-01-01 01:45:00+00:00,0.5703034762747332,0.0007710514948892,-0.0023040413198757,-0.002881247211811,-0.0027255568087598,0.0028756820591929,0.7722404142769862,0.013101723646002,-0.9698960953395566,0.4862658534501464,-0.8229476716274405,0.1946616997296646,42594.68,0.5664905385364105,-0.0003775939240162,-0.0029141476950552,-0.0036130317992737,-0.0048392544551832,0.0056540283942151,0.7002759755565956,0.0117992198910877,0.6670373692896466,0.8229161055544635,0.420460312248125,0.1679866181285803
2024-01-01 02:00:00+00:00,0.5352352406694294,0.0006977029047823,-0.000799076099796,-0.0014334601121921,-0.0013651900035979,0.0028465183993714,0.6756981484293855,0.0130349377177923,-1.1307553969163813,0.5888796935836482,-0.5399494556765584,0.1903135969499708,42539.03,0.5566102597613899,-0.0002106061724926,-0.0018936164261499,-0.0027875346663153,-0.0041248235062801,0.0054840070936298,0.6354909652986568,0.0104913649833033,0.4871123717333064,0.4742797758170196,-0.1689792953142157,0.1658874064054504
2024-01-01 02:15:00+00:00,0.5309265410090004,0.0006086120606105,-0.0005110841347112,-0.0011575826396971,-0.0011578025990823,0.0027236260818118,0.6746543505044262,0.0127018670127804,-1.2050551425478015,0.340020505140072,-0.1502938706969685,0.1853052979925298,42532.21,0.5566102597613899,-0.0002106061724926,-0.0018936164261499,-0.0027875346663153,-0.0041248235062801,0.0054840070936298,0.6354909652986568,0.0104913649833033,0.4871123717333064,0.4742797758170196,-0.1689792953142157,0.1658874064054504
