time,m15_rsi,m15_macd_diff_pct,m15_ema9_ratio,m15_ema21_ratio,m15_ema50_ratio,m15_atr_norm,m15_bb_pct,m15_bb_width,m15_obv_zscore,m15_vol_ratio,m15_body_ratio,m15_adx,h1_rsi,h1_macd_diff_pct,h1_ema9_ratio,h1_ema21_ratio,h1_ema50_ratio,h1_atr_norm,h1_bb_pct,h1_bb_width,h1_obv_zscore,h1_vol_ratio,h1_body_ratio,h1_adx,close
2023-01-01 02:30:00+00:00,0.5062263757752248,0.0002519724728785,-0.0007163788595176,-0.0005709113572088,0.0001227577926554,0.0012002341086483,0.7790593394595954,0.003461569219915,-1.5347314171838446,0.5042512845504284,0.0235626767200741,0.2797166742922299,0.4976257385696535,-0.0003733917575716,-0.0001442810076359,0.0004086577734954,0.0010479455280365,0.0023201815559154,0.3724288286061287,0.0060056220013558,-1.215278935790237,0.7208704881745623,0.7358417377813041,0.1444212836586128,16543.11
2023-01-01 02:45:00+00:00,0.4953658694157001,0.0002608769617441,4.497388124802271e-06,8.091543912880361e-05,0.0007276547264587,0.0011831403341471,0.6145587199229605,0.0033209605977759,-1.5353268882026685,0.4840939994080993,-0.5030588235295214,0.2689887191945763,0.4948673482376626,-0.0003518082900668,0.0004704451027808,0.0010116488714875,0.0016528324310529,0.0023064399760089,0.2698715623749529,0.0060108343434249,-1.2193008075389613,0.7462953793752045,0.0094117647057453,0.1452179277076264,16532.92
2023-01-01 03:00:00+00:00,0.4850580385487291,0.0002390602398032,0.0006223693126097,0.0006772654914015,0.0012958513186758,0.0011636334289192,0.4415182848310654,0.0032511205308572,-1.4455404073535316,0.6180750535073113,-0.5771324863884782,0.261078953639406,0.4922259951090054,-0.0003374046171927,0.001043717554535,0.0015824992217459,0.0022294717659891,0.0022901897500112,0.172097732975807,0.0060187558035438,-1.194287568119169,0.7466928394164367,-0.3956319369852902,0.1459962015479343,16523.16
2023-01-01 03:15:00+00:00,0.4795648011497739,0.0001555323546601,0.000822088930876,0.0009553712746652,0.0015922835121984,0.0011791580394509,0.3463665249453365,0.0030925609993876,-1.335859969582299,0.7950977785344767,-0.5967078189299697,0.2588665412869121,0.4907094175255546,-0.0003416449463497,0.0013323537663509,0.0018948413575394,0.0025590185355077,0.0022881493650242,0.1192389701159882,0.0060758596871855,-1.1676062257039015,0.8002141299173868,-0.6876852600377267,0.1475136637559655,16517.34
2023-01-01 03:30:00+00:00,0.4842495532621111,8.735600828894479e-05,0.0004550295165799,0.0006619869653294,0.0013219901774013,0.001149234687302,0.4254915042956057,0.0030723171294323,-1.044246646513445,0.8347869506567948,0.3336229365769487,0.2587070155568883,0.4917724435703207,-0.0003478141544141,0.0010528460026266,0.0016420430529313,0.0023249652378056,0.0022897425413101,0.1593440510885535,0.0061379815087567,-1.1006487391469355,0.8931143636922021,-0.5720370834377807,0.1492442747959798,16520.78
2023-01-01 03:45:00+00:00,0.4880685455884252,6.746667783639675e-05,0.0002163892175439,0.000436670384355,0.0010968279185137,0.0011112608050113,0.4868827361955868,0.0030295025325252,-1.1155915654698376,0.4447333848720455,0.3340857787813285,0.2560656312687853,0.4926739407511004,-0.0003446182932383,0.0008249688828161,0.0014276020059971,0.0021238103618448,0.002284384319543,0.1936440948190697,0.006188573484967,-1.141554430223297,0.8665995962333789,-0.3142756927393767,0.1509539586057762,16523.74
2023-01-01 04:00:00+00:00,0.4873497848023209,5.382054947479119e-05,0.000229237215314,0.0004575857850226,0.0011167995495227,0.0010672382746213,0.4458926418567198,0.0028026907611124,-1.2002822273485725,0.572000773847435,-0.1092544987149498,0.2525255264874244,0.4924478781293098,-0.0003408608325762,0.0008426628461348,0.001457747020652,0.0021670996712563,0.0022737620874593,0.1896910391753507,0.0062475743129091,-1.1825799671732102,0.8270151678725299,-0.1149012567326147,0.1526333654569793,16522.67
2023-01-01 04:15:00+00:00,0.479943545287925,3.138713042773923e-05,0.000538675679977,0.0007904187196672,0.0014563371606175,0.0010325649651309,0.2211386347918815,0.0022189334599973,-1.2910493443977336,0.5764939658195254,-0.5115170770451641,0.2503873750181681,0.4906621548735759,-0.0003401026283878,0.0011778836374989,0.0018094922436144,0.0025340749096585,0.0022522821942015,0.1353303706702297,0.0063195637584392,-1.2167312879254628,0.7225158303999618,-0.0418910831835503,0.1542830315272243,16516.24
2023-01-01 04:30:00+00:00,0.4723939163307989,-9.090753258156289e-06,0.0008472177435594,0.0011548794886437,0.0018449718731139,0.0010166628192124,0.0233008477559469,0.0022402487164057,-1.3649393972629302,0.8827047340973637,-0.52609308885773,0.2524003752449286,0.4886893085709972,-0.0003464322320724,0.0015572366219296,0.0022155506888954,0.0029601703720416,0.0022332097893555,0.0742404967081303,0.0064158357021408,-1.2449261927142008,0.6846249071856961,-0.5703422053231703,0.1560898702417746,16508.78
2023-01-01 04:45:00+00:00,0.4747596742897585,-3.073110436857829e-05,0.0006600679606187,0.0010041596518579,0.0017138347927365,0.0009928685457435,0.088270491631876,0.0022833344453215,-1.2416345513735438,0.9387519167683358,0.1209213051822083,0.2550570725693805,0.4891202619529957,-0.0003509337618959,0.0014180161952066,0.0021006877560094,0.0028645467510639,0.0022159977867558,0.0963064582550053,0.0065034579527666,-1.2226516922880648,0.7863160599634472,-0.6527577937649476,0.1580360462815871,16509.91
2023-01-01 05:00:00+00:00,0.4801803041025116,-5.348315945649373e-05,0.0003549744094253,0.0007416246421647,0.0014764201540125,0.0009729362910471,0.2063916298202106,0.0024185755774134,-0.8657286845653409,1.67499551324832,0.2445774121167304,0.2572023500740883,0.4901212963761195,-0.0003577128559147,0.0011708645761361,0.0018813649263114,0.0026663529228903,0.0021992204091656,0.1328503189730181,0.0066058734523343,-1.1499568743445996,1.0395997649490478,-0.4322217410134041,0.1599884316088197,16512.7
2023-01-01 05:15:00+00:00,0.4757263511395279,-6.080621443256916e-05,0.00050289412551,0.0009120498698822,0.001665123955187,0.0009585742871537,0.1266043384360287,0.0025069973184423,-0.7897151761404102,0.7450337864749632,-0.3513971210839115,0.2602847399291618,0.4889996577778687,-0.0003617424036891,0.0013516621033509,0.0020863619144462,0.0028914858693216,0.0021818591068678,0.1032885654449088,0.0066968919686231,-1.117198415331068,1.0671314680332815,-0.4461805555557456,0.1620352036781373,16508.53
2023-01-01 05:30:00+00:00,0.482818178636574,-5.879790534002525e-05,0.0001467573998097,0.0005662997634938,0.0013335343060032,0.0009359143759826,0.2624603339918357,0.0025912838011939,-0.6569553770257209,0.495655101262913,0.4969999999997526,0.2628036283623265,0.4904337539874444,-0.0003640739908768,0.0010133187882745,0.0017698930355567,0.0025942813321992,0.0021587996913179,0.1524117973770303,0.0067914391284555,-1.047301567730662,0.9547911836367896,0.3003484320556173,0.1640457292597494,16512.96
2023-01-01 05:45:00+00:00,0.4788104327993406,-4.9712643319590654e-05,0.0003050812077525,0.0007234665665518,0.0014999540829647,0.0009072789001266,0.1788788096588404,0.0025998040795193,-0.6520675924371833,0.3094995418880639,-0.4730617608412493,0.2637862512697814,0.4894403534357445,-0.000364380608062,0.0011743470260874,0.0019500676456765,0.0027930768468948,0.0021360888455781,0.1270606622960129,0.0068780012544297,-1.0544784765780857,0.7831101803678402,-0.0149588631264579,0.1660206502462683,16509.23
2023-01-01 06:00:00+00:00,0.500033532965046,-9.790258382333247e-06,-0.000579677692957,-0.0002110609195795,0.0005510760061386,0.000890562714168,0.5317036461190434,0.0026280370075081,-0.4689172950725758,0.6580260146261301,0.8258461538460464,0.2615198593627001,0.4940153857425888,-0.0003549353629346,0.0002269842123152,0.0010075327124465,0.0018625365871389,0.0021127556724396,0.2627084240126441,0.0069269966831877,-0.986532421402009,0.4999244905050338,0.5273061037171869,0.1676972128537628,16524.17
2023-01-01 06:15:00+00:00,0.5141312414363357,7.453931819906746e-05,-0.0010618919218304,-0.0008206777376144,-0.0001143046173969,0.0009062351745009,0.778309736217272,0.0026338907345712,-0.2586118369974341,0.543330756804552,0.7923697725606825,0.2457902264823143,0.4973206191741275,-0.0003283262872207,-0.0004246931495451,0.0003353727927026,0.0011911987249182,0.002105120902581,0.3592938459982305,0.006945159463832,-0.9288872147981644,0.421295923679376,0.864,0.167957424829047,16534.99
2023-01-01 06:30:00+00:00,0.5130543879052437,0.0001591828206158,-0.0008352152206736,-0.0007398873000336,-0.0001078145403787,0.0009077365109813,0.7589680877193968,0.0027224096188094,-0.1269415209161231,0.5818184894655533,0.0549568965515585,0.232156542109252,0.4973618361177663,-0.0002936866406901,-0.0003985185676106,0.0003282034479754,0.0011789521375165,0.0021058067366659,0.3612545878896764,0.0069558127683697,-0.8930489804873941,0.4139053729478658,0.6342579353730602,0.1675431123183863,16535.01
2023-01-01 06:45:00+00:00,0.5130991835941279,0.0001935363603886,-0.0007160023109678,-0.0007065430652867,-0.0001309606335218,0.0008898430076614,0.7584789923027481,0.0027547730728163,-0.0451190096413238,0.6484448114627622,-0.024721878862883,0.21809337627723,0.4975141167599294,-0.0002658123294684,-0.0004062283900366,0.0002950923457074,0.0011435459191861,0.0021054703366569,0.3665527725384548,0.0069723914792798,-0.8748833517980931,0.4682574673467549,0.773555276381938,0.1670972261631454,16535.38
2023-01-01 07:00:00+00:00,0.5105703015705714,0.0002051726726393,-0.0005086913109715,-0.0005577521510631,-3.184079305706966e-05,0.0008612022149519,0.7327089271696635,0.0026896826316572,0.102307369041004,0.626858373633745,-0.2175000000002001,0.2042241261440201,0.4970428540836324,-0.000240384291988,-0.0002929840501588,0.0003849864185521,0.0012315150530859,0.0020971045202109,0.3546326097842351,0.0069900688075759,-0.8396723159249636,0.4494176711005478,0.4958333333333373,0.1666592362496436,16533.71
2023-01-01 07:15:00+00:00,0.4864498325127023,0.0001674605043487,0.0005346500083542,0.0004998371571145,0.0010069781539445,0.0008714448083696,0.347138311639709,0.0026364512928855,-0.0779014958322823,1.022780505884302,-0.8001944579484375,0.1964821546990722,0.4918949313796555,-0.0002273591196938,0.0007515509535094,0.0014229883550995,0.0022750235143282,0.0020870741770673,0.2083081819936054,0.0070296757657466,-0.8827179290761665,0.528086624620487,-0.6770255271920111,0.1664919897104924,16516.2
2023-01-01 07:30:00+00:00,0.4786375554550669,4.800407882250091e-05,0.0007593431809926,0.0008752607577762,0.0014317391983527,0.0009621920739679,0.2048846424679091,0.0026499639855996,-0.3140440595565094,1.3942982589592463,-0.2771664374140586,0.2047795639194728,0.4897486980192306,-0.0002422499862406,0.0011626284410786,0.0018671279756969,0.002741854586336,0.0021039665124174,0.1495372032363057,0.0071417776484738,-0.9131577157033032,0.6747507418298141,-0.5918454935622877,0.1678850468738376,16508.0
2023-01-01 07:45:00+00:00,0.4928100289643679,1.049331912882216e-05,4.17143633761885e-05,0.000207706761875,0.0007776059301309,0.0009870759940349,0.4640090762143829,0.0024528844587627,0.0141742468554547,0.7429626644641893,0.3714496495757836,0.2118107933642056,0.4928852255631702,-0.0002429137497873,0.0005046880505805,0.0012220963064293,0.0021105050767098,0.0021148180851862,0.2418216564670947,0.0072067255597522,-0.8347169347130758,0.6889940022389482,-0.3797826086956775,0.1692892795385267,16517.98
2023-01-01 08:00:00+00:00,0.4937067844439352,1.3161997808327725e-05,4.994846530825825e-06,0.0001659467531491,0.0007268910182676,0.0009887185995214,0.4934128864542783,0.0022872137735235,0.0924042238390422,0.4749125942214467,-0.0640083945436156,0.2123932483975456,0.4930790319046654,-0.0002345955805982,0.000456423279586,0.0011739278214915,0.002070784297919,0.0021260837543112,0.2504643429693861,0.0072469858722046,-0.8137582351939101,0.6589077523510651,-0.3260031738834919,0.1706686445089671,16518.28
2023-01-01 08:15:00+00:00,0.4805204241613521,4.749636031125122e-06,0.0006055247916614,0.0007764451040841,0.001334975843122,0.0009756589316012,0.2217749132587127,0.00230564557902,0.1044318562004039,0.4735532215091903,-0.6042528056703714,0.2117793975254051,0.4900183717876469,-0.000228950533888,0.0010651564433041,0.001786333614455,0.0026934852376332,0.0021306010351445,0.1685228924861769,0.007300544489086,-0.813874095072676,0.5543198215645435,-0.2474985285462025,0.1720235821695998,16507.65
2023-01-01 08:30:00+00:00,0.4912547960291192,-2.418753073053682e-06,8.668535417544199e-05,0.0002691453368763,0.0008275621911559,0.0009730376561438,0.4308461546270462,0.0023177438787,0.2319218364211862,0.6685408871688726,0.6081784386616987,0.2144806439467113,0.4924301816914394,-0.0002243663773696,0.0005578167207471,0.0012835766083196,0.002200825056873,0.0021244102682345,0.2392682727550636,0.0073471944843172,-0.7993717959952039,0.4074619538984924,0.2627506155469957,0.1733545251060547,16515.38
2023-01-01 08:45:00+00:00,0.4741039137092059,-3.499996582441411e-05,0.0007948163099522,0.0010275610850036,0.0016049476877848,0.0009589775121694,0.1052108884340582,0.0023816579355686,-0.0295751542007707,0.5711784762818475,-0.7709750566892853,0.2195500043008142,0.4884382527102147,-0.0002276340924896,0.0013297179125248,0.0020715522088352,0.0030047300668272,0.002113910355056,0.1347419237705842,0.0074302014534874,-0.853484432040956,0.3623471650064298,-0.7068256578946914,0.1747135727162534,16501.7
2023-01-01 09:00:00+00:00,0.4786494101614188,-6.526223627618758e-05,0.0005180188030498,0.0008056162342549,0.0014085211810423,0.0009356835516259,0.1988293625639496,0.0024685806000662,0.0389744458584582,0.2585360044112672,0.2935064935062579,0.227331613513353,0.4892827681188089,-0.0002338369040819,0.001125784796623,0.0018877894854669,0.0028384148514164,0.00210280053066,0.1623136895126669,0.0075104395793824,-0.8523574016490081,0.3174490019525127,-0.5536992840096346,0.1762467478704669,16503.96
2023-01-01 09:15:00+00:00,0.4811691935717922,-8.439145363612789e-05,0.0003328366819062,0.0006645884024392,0.0012922493220117,0.0009063163195436,0.2538973815005413,0.0025696385779626,-0.0379067261233575,0.3899838795309079,0.1487341772151813,0.2351475623205129,0.4896928872159835,-0.0002399728806026,0.0010019510757157,0.0017843894995266,0.0027529454055585,0.0020888237118117,0.1793194146433352,0.0075765409740717,-0.8803773642576539,0.2953629620578629,-0.1142294436238293,0.1778349485142752,16504.88
2023-01-01 09:30:00+00:00,0.4881521541593979,-5.774205300182807e-05,5.09233057439662e-05,0.0003602626831338,0.0009841585022258,0.000894055240114,0.3638279067833581,0.0025849479571597,0.1704451871945914,0.6358257699872938,0.468129571577816,0.2366649474719069,0.4911765885037828,-0.0002346585992032,0.0006942718725748,0.0014808316687646,0.0024602434975471,0.0020730704610097,0.2217622520592604,0.0075940350689792,-0.8420890677846422,0.278669099565274,-0.2959133431806542,0.1794366569630869,16509.29
2023-01-01 09:45:00+00:00,0.501211241737289,-1.3556783014215866e-05,-0.0004514662943237,-0.0001967335923099,0.0004062976224636,0.0008725932354643,0.5753693175296241,0.0025861763225928,0.4689586888686303,0.3787627951933729,0.5909385113266635,0.2341239570915727,0.4940636959335785,-0.000222371704242,0.000121820864303,0.0009020489591677,0.0018874944281646,0.0020558462744655,0.3002644061276351,0.0075586971909416,-0.7954446927913835,0.2405476312315761,0.6271632806621309,0.1808320706903422,16518.37
2023-01-01 10:00:00+00:00,0.5150743554796567,6.974687791862727e-05,-0.0008958958864692,-0.0007652478246785,-0.0002204483625568,0.0008778115200488,0.7940714433123204,0.0026309106845468,0.7300524778215491,0.540490555480095,0.5739827373610976,0.2213599759896397,0.497327844627173,-0.0001947008288114,-0.0004885296625016,0.000262465480403,0.0012434939157404,0.0020516617421976,0.3884208268057583,0.0074720944116021,-0.7597329170934426,0.2676495001384578,0.6991982305777843,0.1810098134043112,16528.76
2023-01-01 10:15:00+00:00,0.5242894887345456,0.0001286496407305,-0.0011539895725666,-0.0011277731753722,-0.00064143074734,0.0008616797858633,0.9283296616684352,0.0026782632441165,0.8805586439748727,0.5120400220210787,0.5842975206613282,0.2066577852369536,0.4995649719689999,-0.0001665948957451,-0.0008924287181226,-0.0001726889257158,0.0008024768742809,0.002051123728616,0.4516364135855981,0.0073366344602569,-0.7459540655353207,0.2671589976525584,0.9609665427508692,0.1807108735553952,16535.83
2023-01-01 10:30:00+00:00,0.5201080309645907,0.0001892450244302,-0.0008086135134514,-0.0009024073866721,-0.0004896930004179,0.0008478626448567,0.8362120282996259,0.0028015750460681,1.061572968692769,0.3406498285509512,-0.3734513274338756,0.1956564941833858,0.4989070697312892,-0.000131969321357,-0.0007186863001708,-4.087647754369428e-05,0.0009233243498623,0.0020485665014347,0.4400549533219656,0.0070531913225828,-0.7213653941130349,0.2127850893939284,0.8327656675748163,0.1800909320745797,16533.69
2023-01-01 10:45:00+00:00,0.5133114125358366,0.000193988509386,-0.0004549850916131,-0.0005957107438487,-0.0002304529618433,0.0008347171088005,0.7245456748699503,0.0028184707897094,0.9528520699398764,0.4607246735004476,-0.487437185929832,0.1841097933992592,0.4976407645647432,-0.0001077088512646,-0.0004442284778586,0.0002048428535257,0.0011631206123314,0.0020395868053507,0.4098055967200583,0.0068192738919315,-0.7469432088350674,0.2112467996859224,0.4907497565724284,0.1794624445197601,16529.53
2023-01-01 11:00:00+00:00,0.5265733506093189,0.0002045395004132,-0.0008951843671612,-0.0010917269374565,-0.0007806136773482,0.0008092597931274,0.8975748822009489,0.0028879404391566,1.3048932279839365,0.4790357082586776,0.8141263940517417,0.1735228219962834,0.5006132870171668,-8.067350686400811e-05,-0.0009767756477245,-0.0003620712969371,0.0005866258564697,0.002018366913319,0.4986421307502095,0.0067059553849243,-0.7097097833357688,0.1950857699900915,0.6493589743589488,0.178822002846489,16538.89
2023-01-01 11:15:00+00:00,0.5258303530950525,0.0002338262055502,-0.0007482155506535,-0.0010314995989927,-0.0007922921104944,0.0008025280773869,0.8809878170946701,0.0030427324379483,1.4121197769973803,0.4912287942650406,0.0901442307692339,0.167751943692144,0.5008341101489683,-4.6242633392922464e-05,-0.0009653301976235,-0.0003968356180816,0.0005366277981524,0.0020023938029291,0.5120879610508586,0.0065135165984033,-0.6970653710070146,0.1881642484725787,0.1945149822245451,0.1777231338180443,16539.63
2023-01-01 11:30:00+00:00,0.5175486729846844,0.0002225329819415,-0.0003564944269928,-0.0006704373234276,-0.000481970963452,0.0007922931126188,0.7875703502176625,0.0030346082979095,1.3986295175684895,0.8329238869001921,-0.6709039548020944,0.1605997543885396,0.4993194878085276,-2.0256556644157133e-05,-0.000637356365534,-0.0001045347535141,0.0008176365133591,0.0019885889414348,0.4747583463148088,0.006260973402581,-0.6851737240222978,0.2348874129280839,0.0243778567800663,0.1765432595901861,16534.86
2023-01-01 11:45:00+00:00,0.5288876190489464,0.0002207798770067,-0.0006931774080978,-0.0010491927047683,-0.0009177285710909,0.0007690288233984,0.9208603421087974,0.0031320861210367,1.922170659972973,0.6008782284980293,0.8757763975151209,0.1555303287351489,0.5017934860028695,8.228355254924289e-06,-0.0010532383172759,-0.0005613920087184,0.0003458843292554,0.0019721929500156,0.556716243216552,0.0060967835436505,-0.6201391966414508,0.2446277244381119,0.8360215053761988,0.1753842798709718,16542.57
2023-01-01 12:00:00+00:00,0.536114843425279,0.0002230176799766,-0.0008779144697099,-0.0012814780415126,-0.0012112928125765,0.0007463633956632,0.9904846109180756,0.003296078707195,2.0266497756851627,0.7195912078536613,0.5169811320755014,0.1539728217319346,0.5035546349064872,3.8474795171172605e-05,-0.0013253015680343,-0.000878383713866,1.14949613216897e-05,0.0019524116742411,0.6193573087818874,0.005945686658884,-0.5838044397512827,0.2630328621219664,0.5422826729744726,0.174137865644225,16548.05
2023-01-01 12:15:00+00:00,0.5434853155593617,0.0002350437015229,-0.0010943648104111,-0.0015610445547129,-0.0015617891015973,0.0007535848539401,1.041237135353969,0.0035886114830625,2.1778348010868767,1.950724346687634,0.3127962085307583,0.1587309469447805,0.505642104143806,7.267264179430485e-05,-0.0016510753680832,-0.0012564124251921,-0.0003881556657966,0.0019406106492449,0.6950998441528925,0.0058180912875345,-0.5488749103467693,0.3953490411703023,0.4934469200523413,0.1721204882978066,16554.67
2023-01-01 12:30:00+00:00,0.5517667167828992,0.0002541643590216,-0.0014358983144511,-0.0019793342906868,-0.0020609336058911,0.0007804259904807,1.1199456698918886,0.0037813810442721,2.1033730675326243,1.4244917675082724,0.6248322147651275,0.1682025382613253,0.5084762075836605,0.0001109592335646,-0.0021221074808188,-0.0017874828589841,-0.0009454789173654,0.0019370985599824,0.8041783353976749,0.0056590111967999,-0.5322597721196379,0.4362543308450185,0.9716530054644236,0.1694335315459062,16563.97
2023-01-01 12:45:00+00:00,0.5317808886935076,0.0002322098988607,-0.000588276990716,-0.0011497777855199,-0.0012884416756266,0.0007922856464236,0.8834322265403862,0.0039154132393026,1.6242334645678422,0.9296233947097372,-0.7266325224071245,0.1774052844824827,0.5045531191956921,0.0001396842025555,-0.0013278365427223,-0.001040820083604,-0.0002198428110247,0.0019321174719943,0.6872617870778435,0.005484734409532,-0.5705292792208833,0.457005501281875,0.3740549144449293,0.1667255977131884,16551.97
2023-01-01 13:00:00+00:00,0.5366113421688339,0.0002182890155918,-0.0006922282358882,-0.0012785439250859,-0.0014767697832303,0.0007673056438521,0.8974971924333848,0.0041098743762454,1.6746386206432773,0.8871826529194108,0.8497217068649797,0.1861228955609307,0.505819235221944,0.000169197366623,-0.0014932999001865,-0.0012569448675134,-0.0004599396415959,0.0019226353975099,0.746723865566581,0.0052706397247932,-0.5331524064750895,0.4628539320038963,0.360127157129888,0.1640656189468149,16556.0
2023-01-01 13:15:00+00:00,0.517329940653141,0.0001903132708013,7.20175774056031e-05,-0.0005162245231172,-0.0007639073489968,0.0007542165161686,0.7027353353127098,0.0042258845315224,1.4470062065638647,1.518496768963752,-0.6668696711328802,0.1943914064709351,0.5021617202738098,0.0001945455635275,-0.0007601699659662,-0.0005696460973617,0.0002051311339219,0.0019123938816918,0.6304595017976119,0.0050959882717334,-0.5522717440246374,0.4030346659807328,-0.4647342995168426,0.1614682305821081,16545.04
2023-01-01 13:30:00+00:00,0.5129492524152702,0.0001095886124167,0.0001643770143053,-0.0003369559995756,-0.0005893000632291,0.000780394873402,0.6494929727487868,0.0041400692544633,1.445202336819792,1.2688820581897362,-0.3135593220337502,0.1884208031596526,0.5013236931469048,0.00020125455472,-0.0005779765086507,-0.0004078121732735,0.0003548873604759,0.0019087633870154,0.6071420922186536,0.0049903276303405,-0.5371366389887794,0.3844291851389854,-0.7412811387900067,0.1595843078188554,16542.49
